24,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
25,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
26,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
27,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
28,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
29,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
30,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
31,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
32,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
33,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
34,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
35,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
36,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
37,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
38,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
39,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
40,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
41,"[-2.853, -0.433, -4.544, -2.02, -3.979, -3.657, 4.959, -2.794, 0.497, -2.012, 2.895, -0.5066497216105663]",0.0
